Frame,Time (Seconds),X,Y,Z,X,Y,Z,W
1523,15.23,-0.602786,0.984973,0.6576,-0.194437,-0.2799,-0.923774,0.174623
1524,15.24,-0.601198,0.985186,0.662778,-0.190892,-0.278473,-0.92527,0.172881
1525,15.25,-0.599394,0.985314,0.667982,-0.185234,-0.278866,-0.926648,0.171017
1526,15.26,-0.597818,0.985458,0.673278,-0.17994,-0.279979,-0.927659,0.169358
1527,15.27,-0.596279,0.985569,0.678707,-0.172804,-0.283399,-0.928139,0.168471
1528,15.28,-0.595173,0.985473,0.684106,-0.167013,-0.282924,-0.929552,0.167312
1529,15.29,-0.594092,0.985182,0.689162,-0.15431,-0.27854,-0.934161,0.16108
1530,15.3,-0.592775,0.984989,0.694518,-0.148407,-0.277677,-0.935689,0.159239
1531,15.31,-0.591605,0.984766,0.700004,-0.141073,-0.278095,-0.936998,0.15747
1532,15.32,-0.59045,0.984511,0.705507,-0.134079,-0.278192,-0.938419,0.154925
1533,15.33,-0.589361,0.984183,0.711012,-0.127165,-0.278425,-0.939737,0.152325
1534,15.34,-0.588285,0.983787,0.716468,-0.119151,-0.279516,-0.940796,0.150255
1535,15.35,-0.587161,0.983379,0.721929,-0.112321,-0.280918,-0.941538,0.148241
1536,15.36,-0.586119,0.983011,0.727683,-0.105218,-0.280546,-0.942945,0.14518
1537,15.37,-0.584813,0.982628,0.733118,-0.098935,-0.281191,-0.943633,0.143875
1538,15.38,-0.583605,0.982155,0.738557,-0.092696,-0.281839,-0.94434,0.142111
1539,15.39,-0.582374,0.981687,0.743966,-0.085734,-0.28389,-0.94456,0.140936
1540,15.4,-0.581047,0.981306,0.749526,-0.079843,-0.283143,-0.945616,0.138802
1541,15.41,-0.579642,0.980819,0.754944,-0.074128,-0.284152,-0.946026,0.137101
1542,15.42,-0.578161,0.980512,0.76065,-0.067804,-0.284142,-0.946779,0.135188
1543,15.43,-0.576711,0.980168,0.766179,-0.062186,-0.284979,-0.947102,0.133854
1544,15.44,-0.575134,0.979813,0.771804,-0.056127,-0.286252,-0.947283,0.13253
1545,15.45,-0.573649,0.979437,0.777367,-0.05055,-0.287033,-0.947542,0.13123
1546,15.46,-0.572043,0.979065,0.783078,-0.044801,-0.28775,-0.947812,0.129787
1547,15.47,-0.570489,0.978615,0.788724,-0.039773,-0.288417,-0.948004,0.128538
1548,15.48,-0.568884,0.978096,0.794343,-0.036037,-0.288362,-0.948378,0.126998
1549,15.49,-0.567273,0.97764,0.80018,-0.029876,-0.289384,-0.948454,0.125695
1550,15.5,-0.565585,0.977121,0.806049,-0.025999,-0.290737,-0.948231,0.125114
1551,15.51,-0.563888,0.976451,0.81178,-0.022489,-0.289746,-0.948885,0.123122
1552,15.52,-0.562095,0.975884,0.817898,-0.016906,-0.291533,-0.948556,0.122331
1553,15.53,-0.560288,0.975133,0.823798,-0.014048,-0.291168,-0.948903,0.120859
1554,15.54,-0.558382,0.974457,0.830022,-0.009551,-0.291631,-0.949044,0.119061
1555,15.55,-0.556372,0.973692,0.836354,-0.008161,-0.291779,-0.949121,0.118188
1556,15.56,-0.554421,0.972996,0.842752,-0.003516,-0.293553,-0.948821,0.116416
1557,15.57,-0.552381,0.97236,0.849536,0.002787,-0.293691,-0.949073,0.114012
1558,15.58,-0.550276,0.971787,0.856433,0.008273,-0.294255,-0.949117,0.111906
1559,15.59,-0.548189,0.970914,0.863289,0.009971,-0.295517,-0.948853,0.110673
1560,15.6,-0.545963,0.970356,0.870575,0.01437,-0.295435,-0.949094,0.108319
1561,15.61,-0.543909,0.969647,0.877554,0.017863,-0.297963,-0.948496,0.106088
1562,15.62,-0.541721,0.969046,0.885087,0.023191,-0.299311,-0.948192,0.103958
1563,15.63,-0.539514,0.968247,0.892536,0.024664,-0.29973,-0.94826,0.10177
1564,15.64,-0.537315,0.96767,0.900347,0.030064,-0.301451,-0.947799,0.0995
1565,15.65,-0.535133,0.96696,0.908035,0.032413,-0.302746,-0.947524,0.097428
1566,15.66,-0.532932,0.966309,0.915937,0.035821,-0.305512,-0.94667,0.095888
1567,15.67,-0.530812,0.965603,0.924135,0.039697,-0.30737,-0.946093,0.094104
1568,15.68,-0.528573,0.964975,0.932439,0.044388,-0.309318,-0.945458,0.091989
1569,15.69,-0.526261,0.964374,0.941229,0.047915,-0.31215,-0.94455,0.089954
1570,15.7,-0.524045,0.96376,0.949954,0.05312,-0.316279,-0.943021,0.088642
1571,15.71,-0.521794,0.9632,0.959011,0.05807,-0.318939,-0.942022,0.086612
1572,15.72,-0.519839,0.962552,0.967656,0.061089,-0.326763,-0.939082,0.087285
1573,15.73,-0.517674,0.962146,0.977198,0.066387,-0.328496,-0.938343,0.084827
1574,15.74,-0.515612,0.96197,0.986846,0.072092,-0.330661,-0.937331,0.082927
1575,15.75,-0.513699,0.962182,0.996353,0.077362,-0.333745,-0.935958,0.081313
1576,15.76,-0.511633,0.962621,1.006023,0.082011,-0.332461,-0.936196,0.07925
1577,15.77,-0.509577,0.963396,1.015418,0.085669,-0.332504,-0.935937,0.078258
1578,15.78,-0.507513,0.964422,1.024517,0.087431,-0.333185,-0.935562,0.077896
1579,15.79,-0.505409,0.965597,1.033333,0.088746,-0.334215,-0.935029,0.078387
1580,15.8,-0.503157,0.966991,1.041988,0.090968,-0.334397,-0.934786,0.07797
1581,15.81,-0.50099,0.968437,1.050267,0.092352,-0.335279,-0.934255,0.078905
1582,15.82,-0.498766,0.969738,1.058556,0.093801,-0.334016,-0.934541,0.079172
1583,15.83,-0.496709,0.971116,1.066442,0.096609,-0.335004,-0.933877,0.079458
1584,15.84,-0.494784,0.972414,1.07418,0.10189,-0.336554,-0.932924,0.077476
1585,15.85,-0.493089,0.973494,1.081885,0.106953,-0.337783,-0.932038,0.075957
1586,15.86,-0.491668,0.974495,1.089372,0.113703,-0.339798,-0.930717,0.07332
1587,15.87,-0.490495,0.975285,1.096843,0.118885,-0.339717,-0.930379,0.069668
1588,15.88,-0.489471,0.976097,1.104108,0.125436,-0.340154,-0.929589,0.066524
1589,15.89,-0.488631,0.976968,1.111193,0.131654,-0.340932,-0.928636,0.063772
1590,15.9,-0.487895,0.977828,1.118098,0.137177,-0.341837,-0.927677,0.061203
1591,15.91,-0.487104,0.978749,1.124885,0.142179,-0.342149,-0.926958,0.05889
1592,15.92,-0.486327,0.979657,1.131561,0.146592,-0.342834,-0.926124,0.057189
1593,15.93,-0.485526,0.980713,1.138057,0.15101,-0.344581,-0.924888,0.05515
1594,15.94,-0.484551,0.981609,1.14463,0.153585,-0.344089,-0.924697,0.054313
1595,15.95,-0.48355,0.982595,1.151032,0.155863,-0.344712,-0.924145,0.053255
1596,15.96,-0.482418,0.983613,1.157206,0.159467,-0.343921,-0.923933,0.051343
1597,15.97,-0.481332,0.98463,1.163462,0.159896,-0.345726,-0.92321,0.050901
1598,15.98,-0.480101,0.985705,1.169387,0.162733,-0.34477,-0.923194,0.048624
1599,15.99,-0.478903,0.986671,1.175505,0.161955,-0.34752,-0.92229,0.048806
1600,16,-0.47765,0.987657,1.181305,0.164563,-0.346645,-0.922262,0.046786
1601,16.01,-0.47641,0.988639,1.187321,0.163315,-0.34984,-0.921287,0.04659
1602,16.02,-0.475208,0.989598,1.193139,0.164617,-0.351136,-0.920639,0.045051
1603,16.03,-0.473984,0.990475,1.199027,0.165053,-0.352363,-0.920141,0.044032
1604,16.04,-0.472749,0.991249,1.204786,0.167145,-0.351575,-0.920135,0.042537
1605,16.05,-0.471557,0.991868,1.210718,0.167992,-0.351428,-0.920064,0.041939
1606,16.06,-0.470449,0.992388,1.216677,0.166691,-0.353458,-0.919523,0.041942
1607,16.07,-0.469365,0.992756,1.222426,0.169725,-0.35222,-0.919501,0.040657
1608,16.08,-0.468389,0.993009,1.228369,0.169235,-0.354175,-0.918839,0.040669
1609,16.09,-0.467353,0.993039,1.234344,0.170687,-0.354821,-0.918318,0.040752
1610,16.1,-0.466428,0.992816,1.240125,0.173493,-0.352179,-0.918901,0.038621
1611,16.11,-0.465631,0.99254,1.246094,0.174523,-0.352133,-0.918784,0.037146
1612,16.12,-0.464933,0.992088,1.252073,0.177011,-0.352297,-0.918277,0.036339
1613,16.13,-0.46429,0.991444,1.258127,0.178983,-0.351594,-0.918191,0.035669
1614,16.14,-0.463796,0.9908,1.264332,0.180219,-0.35326,-0.917334,0.035009
1615,16.15,-0.463463,0.99025,1.270336,0.184918,-0.351879,-0.917032,0.032216
1616,16.16,-0.463165,0.989508,1.276587,0.187553,-0.350745,-0.916965,0.031265
1617,16.17,-0.463128,0.988898,1.28276,0.190932,-0.350405,-0.916454,0.029557
1618,16.18,-0.463046,0.988336,1.288952,0.193028,-0.351206,-0.915739,0.028581
1619,16.19,-0.463115,0.98782,1.295226,0.194916,-0.350208,-0.915765,0.027156
1620,16.2,-0.463191,0.987303,1.301633,0.194945,-0.35213,-0.914993,0.02808
1621,16.21,-0.463215,0.986807,1.307887,0.197587,-0.348648,-0.915822,0.025971
1622,16.22,-0.463262,0.986367,1.314262,0.198874,-0.348413,-0.915655,0.025173
1623,16.23,-0.46318,0.985781,1.320725,0.199597,-0.347606,-0.91581,0.024959
1624,16.24,-0.463158,0.985226,1.327314,0.199919,-0.34717,-0.91589,0.025531
1625,16.25,-0.46279,0.984571,1.333654,0.200727,-0.349903,-0.914674,0.025442
1626,16.26,-0.462432,0.983816,1.340386,0.200084,-0.350095,-0.914709,0.026599
1627,16.27,-0.462085,0.983261,1.347076,0.201811,-0.350709,-0.914095,0.02656
1628,16.28,-0.461636,0.982412,1.353927,0.201861,-0.350551,-0.914117,0.027514
1629,16.29,-0.461157,0.981427,1.360861,0.200736,-0.349847,-0.914628,0.027704
1630,16.3,-0.460686,0.980598,1.367841,0.201192,-0.34878,-0.914954,0.027096
1631,16.31,-0.460134,0.979652,1.375024,0.201637,-0.349022,-0.914725,0.028359
1632,16.32,-0.459646,0.978625,1.382201,0.201525,-0.350101,-0.914292,0.029786
1633,16.33,-0.459187,0.977464,1.389464,0.200318,-0.34879,-0.915056,0.029863
1634,16.34,-0.458873,0.976481,1.396788,0.200504,-0.348243,-0.915238,0.029406
1635,16.35,-0.458564,0.97544,1.404135,0.201552,-0.351149,-0.913849,0.03085
1636,16.36,-0.458631,0.974623,1.411941,0.201695,-0.348015,-0.914998,0.03137
1637,16.37,-0.45849,0.973565,1.419485,0.201319,-0.349543,-0.914468,0.032225
1638,16.38,-0.458528,0.97253,1.427177,0.199942,-0.350209,-0.914505,0.032506
1639,16.39,-0.458547,0.971632,1.435102,0.198724,-0.356269,-0.912315,0.035525
1640,16.4,-0.458875,0.970874,1.443191,0.199154,-0.353072,-0.913436,0.036232
1641,16.41,-0.45897,0.970089,1.451043,0.19964,-0.357057,-0.911803,0.035632
1642,16.42,-0.459383,0.969442,1.459595,0.199068,-0.354599,-0.912841,0.036766
1643,16.43,-0.459507,0.96867,1.467712,0.199242,-0.359404,-0.910903,0.037258
1644,16.44,-0.459863,0.968121,1.47661,0.198351,-0.356779,-0.912079,0.038435
1645,16.45,-0.459979,0.96742,1.485162,0.197754,-0.360624,-0.91067,0.039031
1646,16.46,-0.460231,0.966885,1.494163,0.197029,-0.361446,-0.910456,0.040076
1647,16.47,-0.460568,0.966464,1.503566,0.195945,-0.360753,-0.910901,0.041499
1648,16.48,-0.460742,0.966092,1.51313,0.192235,-0.363272,-0.910569,0.044082
1649,16.49,-0.461018,0.965971,1.522647,0.191143,-0.361992,-0.911314,0.043965
1650,16.5,-0.461277,0.966118,1.532433,0.189449,-0.362148,-0.911569,0.044722
1651,16.51,-0.46166,0.966561,1.542247,0.187424,-0.362296,-0.911909,0.045124
1652,16.52,-0.462225,0.967335,1.55197,0.186163,-0.362745,-0.912001,0.044882
1653,16.53,-0.462881,0.968273,1.561723,0.184465,-0.362115,-0.912626,0.044253
1654,16.54,-0.463704,0.96953,1.57129,0.184137,-0.361794,-0.912894,0.042709
1655,16.55,-0.46477,0.97092,1.58063,0.185041,-0.361696,-0.912836,0.040827
1656,16.56,-0.466094,0.972531,1.589867,0.185824,-0.361256,-0.912941,0.038762
1657,16.57,-0.467233,0.974029,1.598531,0.186662,-0.365345,-0.911222,0.036801
1658,16.58,-0.468577,0.975612,1.607274,0.18641,-0.366284,-0.910943,0.035638
1659,16.59,-0.469839,0.977179,1.615857,0.18441,-0.367202,-0.910991,0.035378
1660,16.6,-0.471052,0.978587,1.624662,0.180183,-0.36632,-0.912123,0.037086
1661,16.61,-0.47178,0.979513,1.632591,0.176998,-0.369798,-0.911287,0.038429
1662,16.62,-0.472258,0.980195,1.640648,0.173505,-0.369693,-0.911928,0.040136
1663,16.63,-0.47267,0.980749,1.648669,0.169782,-0.366855,-0.913687,0.042039
1664,16.64,-0.472531,0.980814,1.656228,0.165108,-0.366749,-0.914494,0.043988
1665,16.65,-0.472486,0.980771,1.663726,0.161044,-0.364303,-0.916095,0.046017
1666,16.66,-0.472076,0.980592,1.670956,0.155545,-0.365311,-0.91648,0.049179
1667,16.67,-0.471714,0.980342,1.677992,0.151832,-0.364787,-0.91726,0.050127
1668,16.68,-0.471437,0.980296,1.685048,0.151188,-0.362947,-0.918055,0.050865
1669,16.69,-0.471848,0.980285,1.691631,0.149883,-0.359032,-0.92001,0.04705
1670,16.7,-0.471824,0.980193,1.698591,0.144501,-0.358,-0.921049,0.05123
1671,16.71,-0.472345,0.980448,1.704976,0.144992,-0.354135,-0.922716,0.046482
1672,16.72,-0.472413,0.980643,1.711684,0.143779,-0.354534,-0.922569,0.049989
1673,16.73,-0.472854,0.981055,1.718038,0.14353,-0.35277,-0.923305,0.049596
1674,16.74,-0.473404,0.981564,1.724185,0.143438,-0.351989,-0.923592,0.050077
1675,16.75,-0.474036,0.98216,1.73018,0.144055,-0.350664,-0.92399,0.050257
1676,16.76,-0.474923,0.982722,1.735741,0.149824,-0.347906,-0.924195,0.048763
1677,16.77,-0.475453,0.983612,1.741761,0.147353,-0.350561,-0.923409,0.052051
1678,16.78,-0.476381,0.984448,1.747198,0.153814,-0.343793,-0.925034,0.0496
1679,16.79,-0.477421,0.985586,1.753199,0.150485,-0.346552,-0.924562,0.0494
1680,16.8,-0.477583,0.986275,1.75872,0.149495,-0.352582,-0.922106,0.055301
1681,16.81,-0.478435,0.987232,1.763969,0.15482,-0.346913,-0.92351,0.053022
1682,16.82,-0.479089,0.988314,1.769739,0.154052,-0.345292,-0.924222,0.053437
1683,16.83,-0.4798,0.989401,1.775548,0.153961,-0.342746,-0.925149,0.054045
1684,16.84,-0.48049,0.990289,1.781041,0.153104,-0.342165,-0.925467,0.0547
1685,16.85,-0.481229,0.9912,1.786677,0.15422,-0.341781,-0.925392,0.055237
1686,16.86,-0.482026,0.991898,1.792464,0.153454,-0.343098,-0.924917,0.057139
1687,16.87,-0.482356,0.99236,1.797548,0.157338,-0.343831,-0.924051,0.056163
1688,16.88,-0.482926,0.99282,1.803122,0.158083,-0.343299,-0.924137,0.055918
1689,16.89,-0.483467,0.993112,1.80877,0.158196,-0.342429,-0.924452,0.05573
1690,16.9,-0.484084,0.993319,1.814471,0.159855,-0.340221,-0.924964,0.056016
1691,16.91,-0.48461,0.993379,1.820084,0.161126,-0.338011,-0.925558,0.055951
1692,16.92,-0.484874,0.993105,1.825279,0.162712,-0.340963,-0.924215,0.055646
1693,16.93,-0.485241,0.992915,1.830803,0.16313,-0.340396,-0.924368,0.055346
1694,16.94,-0.485567,0.992582,1.83628,0.163293,-0.339527,-0.924649,0.0555
1695,16.95,-0.485851,0.992207,1.841757,0.163586,-0.338667,-0.924925,0.055308
1696,16.96,-0.486186,0.991677,1.847095,0.166067,-0.338312,-0.924614,0.055271
1697,16.97,-0.486408,0.991263,1.852721,0.16622,-0.337184,-0.925021,0.0549
1698,16.98,-0.486637,0.990776,1.858319,0.166541,-0.335869,-0.925445,0.054842
1699,16.99,-0.486882,0.990277,1.863913,0.166981,-0.335066,-0.925675,0.054542
1700,17,-0.487083,0.989838,1.869603,0.168161,-0.334546,-0.925657,0.054403
1701,17.01,-0.487374,0.98921,1.87504,0.171673,-0.335092,-0.924812,0.054442
1702,17.02,-0.487588,0.988728,1.880824,0.172287,-0.334453,-0.924943,0.054215
1703,17.03,-0.487742,0.988296,1.886763,0.172429,-0.333674,-0.925227,0.05372
1704,17.04,-0.487887,0.987804,1.892662,0.173013,-0.333156,-0.925317,0.053492
1705,17.05,-0.488028,0.987281,1.898656,0.174155,-0.333039,-0.92517,0.053056
1706,17.06,-0.488167,0.986745,1.904729,0.175049,-0.333417,-0.924886,0.052696
1707,17.07,-0.488301,0.98617,1.91093,0.176171,-0.333049,-0.924838,0.05213
1708,17.08,-0.488477,0.985533,1.917201,0.177421,-0.332924,-0.924665,0.051758
1709,17.09,-0.488708,0.984866,1.92354,0.179134,-0.33295,-0.924375,0.050848
1710,17.1,-0.489006,0.984154,1.929977,0.180903,-0.332963,-0.924073,0.049981
1711,17.11,-0.489401,0.983406,1.936506,0.183093,-0.333338,-0.923564,0.048915
1712,17.12,-0.489842,0.982602,1.943102,0.185241,-0.333108,-0.923274,0.047863
1713,17.13,-0.490341,0.981803,1.949785,0.187462,-0.333057,-0.922909,0.046584
1714,17.14,-0.490766,0.981225,1.956816,0.186901,-0.332532,-0.923333,0.04413
1715,17.15,-0.491229,0.980359,1.963711,0.18843,-0.331654,-0.923407,0.042647
1716,17.16,-0.491636,0.979467,1.970724,0.190071,-0.331718,-0.923102,0.041462
1717,17.17,-0.491992,0.978523,1.977797,0.192023,-0.331467,-0.922853,0.040003
1718,17.18,-0.492306,0.977533,1.984874,0.192886,-0.331667,-0.922654,0.038748
1719,17.19,-0.492472,0.976596,1.99245,0.191806,-0.329615,-0.92366,0.037636
1720,17.2,-0.492761,0.975678,1.999636,0.195384,-0.331388,-0.922336,0.036118
1721,17.21,-0.492908,0.974737,2.007036,0.197909,-0.332869,-0.92132,0.03465
1722,17.22,-0.493061,0.973875,2.014709,0.200001,-0.333201,-0.92081,0.032948
1723,17.23,-0.493225,0.973016,2.022491,0.201875,-0.33386,-0.920212,0.031533
1724,17.24,-0.493386,0.972213,2.030407,0.204132,-0.334599,-0.919497,0.029969
1725,17.25,-0.493585,0.971418,2.038489,0.206227,-0.334704,-0.919043,0.028363
1726,17.26,-0.493789,0.970657,2.046694,0.208588,-0.335115,-0.918414,0.026535
1727,17.27,-0.494025,0.9699,2.055039,0.211146,-0.335891,-0.917592,0.0249
1728,17.28,-0.4943,0.96918,2.063599,0.213558,-0.33672,-0.916776,0.02311
1729,17.29,-0.494581,0.968505,2.072359,0.216299,-0.33774,-0.915799,0.021436
1730,17.3,-0.494863,0.967858,2.081285,0.218972,-0.338725,-0.914843,0.019456
1731,17.31,-0.495199,0.967223,2.090458,0.222599,-0.339507,-0.913715,0.017571
1732,17.32,-0.495848,0.966829,2.099948,0.223277,-0.343522,-0.912095,0.014923
1733,17.33,-0.496013,0.966429,2.109273,0.229831,-0.342627,-0.910817,0.01403
1734,17.34,-0.496285,0.966471,2.118755,0.233989,-0.342772,-0.90973,0.012171
1735,17.35,-0.496481,0.966813,2.128093,0.237175,-0.342783,-0.908917,0.010861
1736,17.36,-0.496499,0.96751,2.137272,0.240048,-0.342123,-0.908423,0.009804
1737,17.37,-0.496365,0.968555,2.146173,0.242181,-0.341875,-0.907955,0.009381
1738,17.38,-0.496024,0.969895,2.154801,0.242867,-0.342118,-0.907678,0.00954
1739,17.39,-0.495467,0.971528,2.163174,0.242714,-0.341997,-0.907755,0.01046
1740,17.4,-0.494832,0.973303,2.171277,0.242678,-0.341747,-0.907845,0.011616
1741,17.41,-0.494174,0.975187,2.17925,0.243331,-0.341554,-0.907731,0.012512
1742,17.42,-0.493556,0.977072,2.187093,0.245243,-0.341575,-0.907201,0.013017
1743,17.43,-0.493116,0.978909,2.19484,0.247759,-0.342558,-0.906146,0.012969
1744,17.44,-0.492946,0.980604,2.202573,0.250939,-0.343545,-0.90491,0.012019
1745,17.45,-0.493113,0.98205,2.210123,0.254636,-0.34482,-0.903409,0.010579
1746,17.46,-0.493606,0.983217,2.21755,0.258877,-0.345922,-0.901805,0.00827
1747,17.47,-0.49433,0.984155,2.224797,0.264059,-0.34619,-0.90022,0.005458
1748,17.48,-0.495203,0.984943,2.231799,0.270464,-0.346938,-0.898042,0.001723
1749,17.49,-0.496084,0.985597,2.238693,0.276709,-0.34701,-0.89611,-0.001718
1750,17.5,-0.496929,0.986015,2.245397,0.283134,-0.347518,-0.893894,-0.004512
1751,17.51,-0.497702,0.986446,2.252027,0.289101,-0.346899,-0.892204,-0.007294
1752,17.52,-0.498321,0.986802,2.258531,0.293756,-0.346269,-0.890909,-0.009254
1753,17.53,-0.498806,0.987211,2.264864,0.296989,-0.345837,-0.889995,-0.010163
1754,17.54,-0.499171,0.9877,2.271087,0.29847,-0.344991,-0.889826,-0.010321
1755,17.55,-0.499403,0.98826,2.277086,0.299623,-0.344489,-0.889634,-0.010239
1756,17.56,-0.499581,0.988917,2.282886,0.299985,-0.343851,-0.889761,-0.010033
1757,17.57,-0.499761,0.989589,2.288454,0.300533,-0.343415,-0.889745,-0.009984
1758,17.58,-0.49996,0.990323,2.293855,0.301148,-0.343435,-0.889527,-0.010229
1759,17.59,-0.500192,0.991038,2.299091,0.302234,-0.343317,-0.889196,-0.010913
1760,17.6,-0.500441,0.991783,2.304165,0.303503,-0.343155,-0.888818,-0.011497
1761,17.61,-0.500728,0.992497,2.30915,0.30479,-0.342776,-0.888507,-0.012752
1762,17.62,-0.501081,0.993172,2.313957,0.306343,-0.342692,-0.88799,-0.013808
1763,17.63,-0.501434,0.993761,2.318695,0.307891,-0.342632,-0.887455,-0.015185
1764,17.64,-0.501813,0.994323,2.323399,0.309633,-0.342461,-0.886889,-0.016627
1765,17.65,-0.502253,0.994866,2.328103,0.311567,-0.342002,-0.886359,-0.018112
1766,17.66,-0.502746,0.995336,2.332739,0.313322,-0.341792,-0.885794,-0.019409
1767,17.67,-0.503271,0.995732,2.337367,0.314687,-0.34125,-0.885493,-0.020578
1768,17.68,-0.503882,0.99605,2.341933,0.316198,-0.341116,-0.884978,-0.021749
1769,17.69,-0.504487,0.996241,2.346361,0.316927,-0.33951,-0.885312,-0.022642
1770,17.7,-0.505196,0.996414,2.35101,0.319265,-0.340474,-0.884063,-0.024086
1771,17.71,-0.505917,0.996526,2.355525,0.320908,-0.33997,-0.883633,-0.025133
1772,17.72,-0.506658,0.996517,2.36002,0.322134,-0.33969,-0.883266,-0.026114
1773,17.73,-0.50736,0.996473,2.364401,0.322849,-0.337578,-0.883798,-0.026665
1774,17.74,-0.508145,0.996408,2.368921,0.324186,-0.336604,-0.883659,-0.027353
1775,17.75,-0.508932,0.996337,2.373408,0.32516,-0.335932,-0.883537,-0.027998
1776,17.76,-0.509716,0.996206,2.377861,0.325886,-0.335334,-0.883478,-0.028575
1777,17.77,-0.510573,0.996057,2.382361,0.327013,-0.334798,-0.883239,-0.029365
1778,17.78,-0.511465,0.995836,2.386854,0.328002,-0.334219,-0.88307,-0.02999
1779,17.79,-0.512425,0.995569,2.391319,0.328842,-0.334107,-0.882784,-0.030447
1780,17.8,-0.513377,0.995276,2.396096,0.329561,-0.331488,-0.883458,-0.03173
1781,17.81,-0.514512,0.994957,2.400422,0.330822,-0.333562,-0.882213,-0.031512
1782,17.82,-0.515629,0.994519,2.404956,0.33204,-0.333136,-0.881901,-0.03195
1783,17.83,-0.516793,0.994162,2.40956,0.333505,-0.332536,-0.881572,-0.032021
1784,17.84,-0.518073,0.993594,2.414138,0.334501,-0.332356,-0.881241,-0.032619
1785,17.85,-0.519623,0.993172,2.419107,0.336053,-0.327953,-0.882303,-0.032499
1786,17.86,-0.521087,0.992521,2.423851,0.337482,-0.326456,-0.882305,-0.032724
1787,17.87,-0.522587,0.99202,2.428556,0.339254,-0.326576,-0.881562,-0.033225
1788,17.88,-0.523791,0.991516,2.433528,0.340047,-0.326317,-0.881278,-0.035141
1789,17.89,-0.525803,0.990732,2.438352,0.342435,-0.324213,-0.881175,-0.033994
1790,17.9,-0.527152,0.990265,2.443298,0.343451,-0.325038,-0.880407,-0.035719
1791,17.91,-0.529098,0.989453,2.447642,0.345734,-0.32993,-0.877718,-0.035019
1792,17.92,-0.531314,0.988669,2.45281,0.346872,-0.326434,-0.878616,-0.033972
1793,17.93,-0.532619,0.9882,2.458045,0.348504,-0.328628,-0.877065,-0.036134
1794,17.94,-0.534761,0.987392,2.462834,0.350028,-0.332175,-0.875138,-0.035683
1795,17.95,-0.536869,0.986615,2.467976,0.351737,-0.332913,-0.874171,-0.035703
1796,17.96,-0.539029,0.985834,2.473283,0.353799,-0.332931,-0.87334,-0.035498
1797,17.97,-0.541288,0.9849,2.478971,0.355507,-0.329977,-0.873713,-0.036821
1798,17.98,-0.543762,0.98403,2.48401,0.356563,-0.333581,-0.871961,-0.03566
